name,POI,geometry
,Food Points,POINT (8270676 3700920)
,Food Points,POINT (8269084 3700886)
,Food Points,POINT (8270857 3700882)
,Food Points,POINT (8270841 3700876)
,Food Points,POINT (8269021 3700856)
,Food Points,POINT (8269862 3700791)
,Food Points,POINT (8269933 3700788)
,Food Points,POINT (8270721 3700778)
,Food Points,POINT (8269951 3700764)
,Food Points,POINT (8270289 3700755)
,Food Points,POINT (8270259 3700747)
,Food Points,POINT (8270536 3700733)
,Food Points,POINT (8269658 3700722)
,Food Points,POINT (8269900 3700719)
,Food Points,POINT (8270271 3700704)
,Food Points,POINT (8269964 3700688)
,Food Points,POINT (8269881 3700683)
,Food Points,POINT (8269910 3700682)
,Food Points,POINT (8270213 3700679)
,Food Points,POINT (8269985 3700678)
,Food Points,POINT (8270259 3700676)
,Food Points,POINT (8270184 3700667)
,Food Points,POINT (8270165 3700660)
,Food Points,POINT (8270184 3700647)
,Food Points,POINT (8270194 3700639)
,Food Points,POINT (8270150 3700634)
,Food Points,POINT (8270080 3700623)
,Food Points,POINT (8270117 3700620)
,Food Points,POINT (8270107 3700615)
,Food Points,POINT (8270044 3700614)
,Food Points,POINT (8269933 3700610)
,Food Points,POINT (8270021 3700597)
,Food Points,POINT (8270200 3700578)
,Food Points,POINT (8270011 3700571)
,Food Points,POINT (8270755 3700569)
,Food Points,POINT (8270194 3700563)
,Food Points,POINT (8270220 3700562)
,Food Points,POINT (8269957 3700552)
,Food Points,POINT (8270826 3700537)
,Food Points,POINT (8269974 3700536)
,Food Points,POINT (8270085 3700531)
,Food Points,POINT (8270259 3700508)
,Food Points,POINT (8269528 3700496)
,Food Points,POINT (8269600 3700486)
,Food Points,POINT (8270064 3700474)
,Food Points,POINT (8269574 3700468)
,Food Points,POINT (8269582 3700458)
,Food Points,POINT (8270329 3700450)
,Food Points,POINT (8270373 3700449)
,Food Points,POINT (8270191 3700436)
,Food Points,POINT (8269997 3700433)
,Food Points,POINT (8269624 3700424)
,Food Points,POINT (8270085 3700423)
,Food Points,POINT (8270021 3700418)
,Food Points,POINT (8270088 3700412)
,Food Points,POINT (8270134 3700412)
,Food Points,POINT (8270190 3700370)
,Food Points,POINT (8270622 3700366)
,Food Points,POINT (8270196 3700316)
,Food Points,POINT (8270144 3700253)
,Food Points,POINT (8270258 3700252)
,Food Points,POINT (8269051 3703841)
,Food Points,POINT (8270201 3703821)
,Food Points,POINT (8270198 3703785)
,Food Points,POINT (8270244 3703783)
,Food Points,POINT (8269151 3703772)
,Food Points,POINT (8270229 3703765)
,Food Points,POINT (8270304 3703745)
,Food Points,POINT (8270209 3703737)
,Food Points,POINT (8270239 3703731)
,Food Points,POINT (8270180 3703715)
,Food Points,POINT (8270276 3703699)
,Food Points,POINT (8270432 3703689)
,Food Points,POINT (8270131 3703682)
,Food Points,POINT (8270295 3703668)
,Food Points,POINT (8270407 3703642)
,Food Points,POINT (8270398 3703636)
,Food Points,POINT (8269118 3703605)
,Food Points,POINT (8270387 3703586)
,Food Points,POINT (8269987 3703542)
,Food Points,POINT (8269246 3703541)
,Food Points,POINT (8269229 3703540)
,Food Points,POINT (8270007 3703537)
,Food Points,POINT (8269093 3703521)
,Food Points,POINT (8269232 3703511)
,Food Points,POINT (8269017 3703509)
,Food Points,POINT (8269196 3703494)
,Food Points,POINT (8270066 3703422)
,Food Points,POINT (8270784 3703397)
,Food Points,POINT (8269720 3703365)
,Food Points,POINT (8270432 3703350)
,Food Points,POINT (8269166 3703348)
,Food Points,POINT (8270787 3703348)
,Food Points,POINT (8269714 3703346)
,Food Points,POINT (8270771 3703342)
,Food Points,POINT (8269699 3703326)
,Food Points,POINT (8270299 3703318)
,Food Points,POINT (8269621 3703299)
,Food Points,POINT (8269673 3703293)
,Food Points,POINT (8269619 3703289)
,Food Points,POINT (8269772 3703267)
,Food Points,POINT (8269937 3703267)
,Food Points,POINT (8269563 3703265)
,Food Points,POINT (8270054 3703264)
,Food Points,POINT (8270158 3703262)
,Food Points,POINT (8269961 3703173)
,Food Points,POINT (8269400 3703157)
,Food Points,POINT (8270508 3703157)
,Food Points,POINT (8270840 3703150)
,Food Points,POINT (8270297 3703126)
,Food Points,POINT (8269366 3703047)
,Food Points,POINT (8270406 3703017)
,Food Points,POINT (8270477 3703016)
,Food Points,POINT (8269908 3702992)
,Food Points,POINT (8270388 3702955)
,Food Points,POINT (8270052 3702949)
,Food Points,POINT (8270238 3702938)
,Food Points,POINT (8269722 3702932)
,Food Points,POINT (8269827 3702901)
,Food Points,POINT (8269880 3702875)
,Food Points,POINT (8270171 3702857)
,Food Points,POINT (8270216 3702850)
,Food Points,POINT (8269104 3702848)
,Food Points,POINT (8270693 3702813)
,Food Points,POINT (8270746 3702787)
,Food Points,POINT (8270757 3702783)
,Food Points,POINT (8269666 3702770)
,Food Points,POINT (8268990 3702767)
,Food Points,POINT (8270846 3702749)
,Food Points,POINT (8270818 3702726)
,Food Points,POINT (8269784 3702717)
,Food Points,POINT (8269819 3702696)
,Food Points,POINT (8269831 3702685)
,Food Points,POINT (8270815 3702679)
,Food Points,POINT (8270065 3702677)
,Food Points,POINT (8269853 3702674)
,Food Points,POINT (8269612 3702655)
,Food Points,POINT (8269906 3702646)
,Food Points,POINT (8270243 3702587)
,Food Points,POINT (8270368 3702548)
,Food Points,POINT (8269709 3702519)
,Food Points,POINT (8269479 3702508)
,Food Points,POINT (8269941 3702495)
,Food Points,POINT (8270413 3702490)
,Food Points,POINT (8269960 3702458)
,Food Points,POINT (8270476 3702414)
,Food Points,POINT (8270494 3702387)
,Food Points,POINT (8269609 3702362)
,Food Points,POINT (8269317 3702346)
,Food Points,POINT (8270647 3702333)
,Food Points,POINT (8270639 3702319)
,Food Points,POINT (8270423 3702293)
,Food Points,POINT (8269063 3702260)
,Food Points,POINT (8269201 3702245)
,Food Points,POINT (8269340 3702201)
,Food Points,POINT (8270088 3702197)
,Food Points,POINT (8269914 3702142)
,Food Points,POINT (8270499 3705922)
,Food Points,POINT (8269010 3705919)
,Food Points,POINT (8270515 3705918)
,Food Points,POINT (8268991 3705874)
,Food Points,POINT (8270633 3705856)
,Food Points,POINT (8270381 3705827)
,Food Points,POINT (8269862 3705815)
,Food Points,POINT (8269813 3705807)
,Food Points,POINT (8270379 3705799)
,Food Points,POINT (8270606 3705768)
,Food Points,POINT (8269102 3705710)
,Food Points,POINT (8269273 3705697)
,Food Points,POINT (8269284 3705693)
,Food Points,POINT (8270557 3705672)
,Food Points,POINT (8269265 3705665)
,Food Points,POINT (8270309 3705656)
,Food Points,POINT (8270267 3705654)
,Food Points,POINT (8270552 3705652)
,Food Points,POINT (8270174 3705648)
,Food Points,POINT (8270379 3705644)
,Food Points,POINT (8270095 3705639)
,Food Points,POINT (8270259 3705631)
,Food Points,POINT (8270124 3705628)
,Food Points,POINT (8270165 3705625)
,Food Points,POINT (8269090 3705611)
,Food Points,POINT (8270316 3705607)
,Food Points,POINT (8270725 3705604)
,Food Points,POINT (8269075 3705599)
,Food Points,POINT (8270259 3705581)
,Food Points,POINT (8269631 3705574)
,Food Points,POINT (8269050 3705537)
,Food Points,POINT (8270546 3705533)
,Food Points,POINT (8270526 3705510)
,Food Points,POINT (8270268 3705501)
,Food Points,POINT (8269481 3705457)
,Food Points,POINT (8270689 3705427)
,Food Points,POINT (8270127 3705415)
,Food Points,POINT (8269538 3705409)
,Food Points,POINT (8270434 3705380)
,Food Points,POINT (8269579 3705369)
,Food Points,POINT (8269617 3705356)
,Food Points,POINT (8269628 3705327)
,Food Points,POINT (8269469 3705310)
,Food Points,POINT (8269652 3705307)
,Food Points,POINT (8269040 3705302)
,Food Points,POINT (8269294 3705287)
,Food Points,POINT (8270532 3705278)
,Food Points,POINT (8269099 3705278)
,Food Points,POINT (8269072 3705271)
,Food Points,POINT (8269086 3705260)
,Food Points,POINT (8269571 3705248)
,Food Points,POINT (8269563 3705208)
,Food Points,POINT (8270532 3705196)
,Food Points,POINT (8270154 3705163)
,Food Points,POINT (8269297 3705154)
,Food Points,POINT (8270605 3705013)
,Food Points,POINT (8269696 3705012)
,Food Points,POINT (8270249 3704998)
,Food Points,POINT (8270644 3704995)
,Food Points,POINT (8270867 3704995)
,Food Points,POINT (8270842 3704993)
,Food Points,POINT (8270833 3704993)
,Food Points,POINT (8270268 3704990)
,Food Points,POINT (8270621 3704988)
,Food Points,POINT (8270676 3704987)
,Food Points,POINT (8270778 3704985)
,Food Points,POINT (8270208 3704980)
,Food Points,POINT (8270742 3704979)
,Food Points,POINT (8270192 3704977)
,Food Points,POINT (8270869 3704974)
,Food Points,POINT (8270635 3704960)
,Food Points,POINT (8269756 3704949)
,Food Points,POINT (8270804 3704942)
,Food Points,POINT (8269841 3704930)
,Food Points,POINT (8269741 3704902)
,Food Points,POINT (8269193 3704899)
,Food Points,POINT (8270212 3704878)
,Food Points,POINT (8269545 3704845)
,Food Points,POINT (8269105 3704836)
,Food Points,POINT (8269191 3704761)
,Food Points,POINT (8269686 3704660)
,Food Points,POINT (8269164 3704604)
,Food Points,POINT (8269115 3704578)
,Food Points,POINT (8269121 3704560)
,Food Points,POINT (8269018 3704554)
,Food Points,POINT (8270118 3704547)
,Food Points,POINT (8269050 3704538)
,Food Points,POINT (8268992 3704530)
,Food Points,POINT (8268980 3704528)
,Food Points,POINT (8269090 3704523)
,Food Points,POINT (8269062 3704482)
,Food Points,POINT (8270603 3704468)
,Food Points,POINT (8269152 3704449)
,Food Points,POINT (8269096 3704447)
,Food Points,POINT (8269109 3704447)
,Food Points,POINT (8269083 3704446)
,Food Points,POINT (8269179 3704419)
,Food Points,POINT (8269352 3704419)
,Food Points,POINT (8269473 3704396)
,Food Points,POINT (8269543 3704375)
,Food Points,POINT (8269064 3704373)
,Food Points,POINT (8269297 3704367)
,Food Points,POINT (8269644 3704357)
,Food Points,POINT (8269926 3704325)
,Food Points,POINT (8270239 3704324)
,Food Points,POINT (8269856 3704321)
,Food Points,POINT (8269710 3704313)
,Food Points,POINT (8269756 3704295)
,Food Points,POINT (8269768 3704291)
,Food Points,POINT (8269769 3704290)
,Food Points,POINT (8269931 3704281)
,Food Points,POINT (8269935 3704271)
,Food Points,POINT (8269844 3704268)
,Food Points,POINT (8269895 3704263)
,Food Points,POINT (8269705 3704255)
,Food Points,POINT (8270115 3704248)
,Food Points,POINT (8270091 3704246)
,Food Points,POINT (8269790 3704231)
,Food Points,POINT (8270002 3704229)
,Food Points,POINT (8270284 3704229)
,Food Points,POINT (8269870 3704221)
,Food Points,POINT (8269709 3704220)
,Food Points,POINT (8269930 3704220)
,Food Points,POINT (8270049 3704218)
,Food Points,POINT (8270264 3704217)
,Food Points,POINT (8269485 3704213)
,Food Points,POINT (8270267 3704203)
,Food Points,POINT (8269905 3704202)
,Food Points,POINT (8270275 3704184)
,Food Points,POINT (8268986 3704175)
,Food Points,POINT (8269178 3704091)
,Food Points,POINT (8270211 3707767)
,Food Points,POINT (8269892 3707719)
,Food Points,POINT (8270496 3707693)
,Food Points,POINT (8270356 3707543)
,Food Points,POINT (8270275 3707530)
,Food Points,POINT (8270349 3707504)
,Food Points,POINT (8270635 3707283)
,Food Points,POINT (8270489 3707245)
,Food Points,POINT (8270865 3707205)
,Food Points,POINT (8269090 3707200)
,Food Points,POINT (8270560 3707168)
,Food Points,POINT (8269954 3707117)
,Food Points,POINT (8270494 3707074)
,Food Points,POINT (8269772 3707065)
,Food Points,POINT (8270119 3706994)
,Food Points,POINT (8270638 3706965)
,Food Points,POINT (8269817 3706965)
,Food Points,POINT (8270501 3706953)
,Food Points,POINT (8269786 3706951)
,Food Points,POINT (8270411 3706935)
,Food Points,POINT (8269722 3706928)
,Food Points,POINT (8269719 3706879)
,Food Points,POINT (8270307 3706871)
,Food Points,POINT (8269661 3706853)
,Food Points,POINT (8269608 3706845)
,Food Points,POINT (8269586 3706828)
,Food Points,POINT (8270241 3706807)
,Food Points,POINT (8270202 3706773)
,Food Points,POINT (8270582 3706771)
,Food Points,POINT (8270174 3706753)
,Food Points,POINT (8270296 3706739)
,Food Points,POINT (8270102 3706738)
,Food Points,POINT (8270131 3706712)
,Food Points,POINT (8270198 3706710)
,Food Points,POINT (8270144 3706710)
,Food Points,POINT (8270241 3706709)
,Food Points,POINT (8270295 3706695)
,Food Points,POINT (8270055 3706681)
,Food Points,POINT (8270037 3706677)
,Food Points,POINT (8270280 3706671)
,Food Points,POINT (8270850 3706670)
,Food Points,POINT (8270411 3706658)
,Food Points,POINT (8270853 3706636)
,Food Points,POINT (8270510 3706610)
,Food Points,POINT (8269939 3706609)
,Food Points,POINT (8270802 3706550)
,Food Points,POINT (8270816 3706545)
,Food Points,POINT (8270830 3706543)
,Food Points,POINT (8269991 3706496)
,Food Points,POINT (8270006 3706494)
,Food Points,POINT (8270004 3706483)
,Food Points,POINT (8269063 3706473)
,Food Points,POINT (8269999 3706452)
,Food Points,POINT (8270347 3706435)
,Food Points,POINT (8270865 3706435)
,Food Points,POINT (8269996 3706430)
,Food Points,POINT (8270451 3706414)
,Food Points,POINT (8269985 3706401)
,Food Points,POINT (8269956 3706367)
,Food Points,POINT (8270000 3706340)
,Food Points,POINT (8269352 3706336)
,Food Points,POINT (8270051 3706327)
,Food Points,POINT (8270235 3706326)
,Food Points,POINT (8270064 3706323)
,Food Points,POINT (8269973 3706320)
,Food Points,POINT (8269960 3706313)
,Food Points,POINT (8270022 3706313)
,Food Points,POINT (8270072 3706308)
,Food Points,POINT (8270056 3706304)
,Food Points,POINT (8270069 3706296)
,Food Points,POINT (8270094 3706295)
,Food Points,POINT (8270190 3706288)
,Food Points,POINT (8269465 3706287)
,Food Points,POINT (8270147 3706280)
,Food Points,POINT (8270701 3706279)
,Food Points,POINT (8270174 3706272)
,Food Points,POINT (8270244 3706248)
,Food Points,POINT (8269998 3706240)
,Food Points,POINT (8269041 3706238)
,Food Points,POINT (8270390 3706237)
,Food Points,POINT (8270398 3706235)
,Food Points,POINT (8270303 3706235)
,Food Points,POINT (8269064 3706227)
,Food Points,POINT (8269949 3706224)
,Food Points,POINT (8270396 3706216)
,Food Points,POINT (8270497 3706212)
,Food Points,POINT (8269970 3706211)
,Food Points,POINT (8270588 3706204)
,Food Points,POINT (8270525 3706202)
,Food Points,POINT (8269130 3706198)
,Food Points,POINT (8269189 3706195)
,Food Points,POINT (8269221 3706193)
,Food Points,POINT (8269205 3706191)
,Food Points,POINT (8270383 3706190)
,Food Points,POINT (8270574 3706190)
,Food Points,POINT (8269855 3706187)
,Food Points,POINT (8270505 3706186)
,Food Points,POINT (8269966 3706174)
,Food Points,POINT (8269515 3706157)
,Food Points,POINT (8269122 3706146)
,Food Points,POINT (8270681 3706144)
,Food Points,POINT (8270206 3706114)
,Food Points,POINT (8270334 3706102)
,Food Points,POINT (8269116 3706089)
,Food Points,POINT (8269060 3706066)
,Food Points,POINT (8270582 3706064)
,Food Points,POINT (8269073 3706058)
,Food Points,POINT (8269057 3706012)
,Food Points,POINT (8269517 3705956)
,Food Points,POINT (8269498 3705954)
,Food Points,POINT (8270700 3705951)
,Food Points,POINT (8270683 3705950)
,Food Points,POINT (8270786 3705940)
,Food Points,POINT (8270846 3709730)
,Food Points,POINT (8270701 3709632)
,Food Points,POINT (8270834 3709498)
,Food Points,POINT (8270423 3709369)
,Food Points,POINT (8270441 3709341)
,Food Points,POINT (8270069 3709283)
,Food Points,POINT (8270449 3709246)
,Food Points,POINT (8270691 3709185)
,Food Points,POINT (8269938 3709134)
,Food Points,POINT (8270699 3709114)
,Food Points,POINT (8270688 3709102)
,Food Points,POINT (8270700 3709071)
,Food Points,POINT (8270295 3709053)
,Food Points,POINT (8270235 3709050)
,Food Points,POINT (8270218 3709039)
,Food Points,POINT (8270493 3709036)
,Food Points,POINT (8270331 3709032)
,Food Points,POINT (8270698 3709031)
,Food Points,POINT (8270694 3708974)
,Food Points,POINT (8269737 3708826)
,Food Points,POINT (8270682 3708824)
,Food Points,POINT (8270261 3708801)
,Food Points,POINT (8270348 3708717)
,Food Points,POINT (8270310 3708711)
,Food Points,POINT (8270457 3708703)
,Food Points,POINT (8270761 3708684)
,Food Points,POINT (8270612 3708516)
,Food Points,POINT (8270741 3708472)
,Food Points,POINT (8270769 3708466)
,Food Points,POINT (8270760 3708451)
,Food Points,POINT (8270672 3708448)
,Food Points,POINT (8269161 3708442)
,Food Points,POINT (8270765 3708424)
,Food Points,POINT (8270764 3708400)
,Food Points,POINT (8270748 3708399)
,Food Points,POINT (8269149 3708365)
,Food Points,POINT (8270384 3708343)
,Food Points,POINT (8270766 3708333)
,Food Points,POINT (8269604 3708308)
,Food Points,POINT (8270390 3708279)
,Food Points,POINT (8270423 3708263)
,Food Points,POINT (8270391 3708254)
,Food Points,POINT (8270795 3708246)
,Food Points,POINT (8270819 3708246)
,Food Points,POINT (8270459 3708216)
,Food Points,POINT (8270477 3708201)
,Food Points,POINT (8270791 3708189)
,Food Points,POINT (8270737 3708187)
,Food Points,POINT (8270780 3708154)
,Food Points,POINT (8269995 3708127)
,Food Points,POINT (8270808 3708055)
,Food Points,POINT (8270863 3708049)
,Food Points,POINT (8270788 3708037)
,Food Points,POINT (8270846 3708027)
,Food Points,POINT (8270821 3707997)
,Food Points,POINT (8270219 3707961)
,Food Points,POINT (8270694 3707947)
,Food Points,POINT (8269316 3707923)
,Food Points,POINT (8269347 3707922)
,Food Points,POINT (8269436 3707906)
,Food Points,POINT (8270147 3707900)
,Food Points,POINT (8270179 3707886)
,Food Points,POINT (8270601 3707853)
,Food Points,POINT (8270732 3710930)
,Food Points,POINT (8270775 3710903)
,Food Points,POINT (8270632 3710846)
,Food Points,POINT (8270795 3710753)
,Food Points,POINT (8270858 3710748)
,Food Points,POINT (8270114 3710226)
,Food Points,POINT (8270465 3710078)
,Food Points,POINT (8269734 3710022)
,Food Points,POINT (8270818 3710010)
,Food Points,POINT (8269055 3713534)
,Food Points,POINT (8269874 3713533)
,Food Points,POINT (8269070 3713483)
,Food Points,POINT (8269608 3713452)
,Food Points,POINT (8269097 3713389)
,Food Points,POINT (8269092 3713362)
,Food Points,POINT (8269095 3713339)
,Food Points,POINT (8269156 3713252)
